499.9431803470601,568.1965293990845
499.9595923049818,404.0769501818745
1499.9613566402058,386.4335979420903
499.9605418982595,394.58101740500837
1499.9499297136874,500.70286312879716
499.94272098487846,572.7901512159108
499.9409305816093,590.6941839070912
499.9463082832364,536.9171676369232
499.9479634127576,520.3658724240884
499.93850742287276,614.9257712735196
499.96057000738335,394.29992616780845
1499.9456517546432,543.4824535687967
1499.9404082901633,595.9170983648917
499.9492216977958,507.78302204436636
1499.945530147799,544.6985220114482
499.94449720952036,555.0279047970872
499.94381922573086,561.8077426926675
499.9619715448176,380.2845518252337
499.9547715725856,452.2842741446045
499.95512326570594,448.7673429411694
1499.960386437417,396.13562583581074
499.94510239014033,548.9760985974499
499.9458635596708,541.3644032934953
2499.9446895865212,553.104134788452
1499.947166504687,528.3349531313146
499.9537008174609,462.9918253906184
499.95009504119184,499.0495880808091
499.95651724650344,434.8275349670404
499.96105475583124,389.45244168795966
499.9583593775764,416.40622423773897
499.94956504154715,504.3495845294823
499.9434797651547,565.2023484532665
1499.9606498186943,393.5018130573969
499.94683487133534,531.6512866478113
1499.9524319146033,475.68085396903825
499.94757505410644,524.2494589379995
499.95087459206167,491.2540793822693
499.94669475147396,533.0524852615991
1499.9377536126901,622.4638730995669
499.9462114150547,537.8858494539672
1499.9532058534232,467.94146576953256
1499.9445780802514,554.2191974870248
499.9571759006024,428.24099397763734
1499.9513642037755,486.35796224672833
499.96132091454916,386.79085450862397
499.95121784482484,487.82155175283873
499.9415207385288,584.7926147139755
499.9564042724018,435.9572759823436
499.9528440850215,471.55914978434123
499.95960401209,403.9598790991871
1499.957930291094,420.69708906572293
499.94845884715204,515.4115284793077
499.95707761078444,429.22389215673354
499.9609362223742,390.63777625695855
1499.9570457475993,429.5425240108518
499.9539602727535,460.39727246472944
499.9463710958359,536.2890416413499
499.95461123263567,453.8876736424237
499.95696340164454,430.36598355374485
499.95325667645477,467.43323545311443
499.95690262406544,430.97375934739273
499.9561853651217,438.14634878446435
1499.9628776428394,371.2235716017518
499.9454536521913,545.4634780879468
499.94735396562874,526.4603437131998
499.95174822999365,482.51770006523554
499.9366815169624,633.184830377151
499.9439161657032,560.8383429687133
1499.9446319634108,553.6803658870291
499.94249240205664,575.0759794330754
499.95156563020925,484.3436979081206
499.95072896643273,492.7103356735537
1499.947699155337,523.0084466296553
499.9430427934692,569.5720653086223
1499.9558309374554,441.69062544780587
499.9537179838898,462.8201611039732
499.95724636230534,427.5363769475773
499.9330253251297,669.7467487041977
499.93904604899797,609.5395100228855
1499.9494392709594,505.6072904061115
499.9528562603665,471.437396335657
499.9517160358869,482.83964113157583
1499.95362665024,463.7334976010333
499.9519120641233,480.8793587675416
1499.9462669466106,537.3305338970323
499.95203037467843,479.6962532164531
1499.9509566556042,490.43344395842814
499.95173675296,482.632470400701
499.9495652333169,504.3476668323769
499.9425440423646,574.5595763545189
499.9463061519116,536.9384808839484
499.9490757128504,509.2428714966071
499.9529968952848,470.0310471529964
499.948393444413,516.0655558714386
1499.9484831627485,515.168372511145
1499.9473231828229,526.7681717673881
499.9563229712946,436.7702870535105
