-28
-28
-20
-17
-19
-19
-15
-21
-20
-30
-23
-11
-7
-24
-22
-22
-25
-24
-18
-11
-21
-19
-23
-22
-8
-26
-25
-19
-20
-27
-14
-12
-19
-22
-29
-3
-12
-22
-25
-16
-16
-12
-25
-10
-17
-17
-10
-17
-21
-8
-16
-16
-8
-11
-14
-10
-11
-29
-16
-20
-15
-15
-16
-16
-22
-24
-14
-15
-11
-17
-19
-9
-5
-11
-14
-27
-25
-20
-13
-19
-22
-15
-18
-17
-19
-23
-18
-19
-16
-19
-21
-27
-22
-17
-21
-32
-27
-16
-23
-16
-10
-25
-15
-26
-14
-19
-14
-6
-10
-17
-10
-11
-24
-16
-25
-13
-19
-28
-17
-24
-2
-26
-19
-21
-20
-17
-14
-9
-19
-5
-14
-9
-20
-12
-7
-24
-17
-13
-9
-3
-22
-15
-8
-5
-10
-19
-21
-16
-10
-13
-10
-21
-10
-9
-24
-16
-15
-5
-16
-21
-9
-10
-29
-8
-9
-11
-9
-9
-11
-20
-22
-18
-21
-9
-5
-12
-19
-8
1
-16
-9
-24
-13
-6
-11
-13
-7
-14
-13
-11
-16
-5
-13
-17
-20
-9
-22
-22
-11
-18
-10
-13
-12
-9
-20
-10
-18
-23
-9
-11
-16
-4
-9
-17
-16
-10
-8
-15
-21
-25
-20
-14
-13
-19
-13
-17
-13
-15
-27
-20
-7
-19
-9
-19
-10
-19
-7
-21
-26
-9
-17
-12
-14
-6
-10
-10
-10
-17
-14
-7
-3
-8
-13
-17
-10
-17
-6
-11
-8
-20
-19
-20
-18
-8
-17
-14
-13
-7
-22
-7
-13
-19
-6
-11
-16
-20
-9
-20
-17
-15
-20
-15
-4
-17
-19
-9
-21
-7
-14
-16
-16
-25
-12
-9
-8
-9
-23
-12
-5
-16
-18
-13
-16
-15
-13
-23
-26
-7
-10
-5
-9
-22
-20
-21
-12
-15
-11
-14
-23
-18
-11
-21
-12
-11
-12
-19
-11
-19
-15
-20
-13
-17
-6
-12
-19
-10
-15
-16
-18
-5
-17
-22
-24
-14
-13
-9
-18
-14
-9
-19
-16
-9
-21
-11
-18
-17
-14
-9
-10
-11
-4
-8
-6
-15
-14
-10
-1
-9
-18
-18
-6
-13
-21
-9
-6
-6
-26
-11
-7
-9
-20
-23
-11
-16
-16
-15
-14
-14
-16
-16
-1
-19
-11
-21
-11
-16
-13
-2
-15
-12
-14
-12
-12
-6
-8
-16
-10
-13
-19
-7
-1
-19
-16
-9
-10
-12
-2
-9
-9
-18
-20
-9
-20
-16
-15
-18
-20
-23
-23
-11
-11
-11
-8
-14
-17
-9
-9
-12
-8
-11
-6
-25
-14
-10
-14
-15
-22
-17
-10
-6
-19
-5
-6
-7
-6
-10
-13
-18
-11
-5
-5
-1
-14
-22
-14
-8
-8
-9
4
-8
5
-7
-3
-10
-6
-7
-16
-26
-8
-5
-11
-10
-3
-12
-11
-13
-7
-14
-19
-11
-1
-16
-12
-19
-15
-14
-15
-7
-12
-14
-20
-24
-21
-11
-3
-7
-9
-18
-4
-25
-9
0
-10
-13
-7
-11
-6
-13
-10
-14
-9
-1
-12
-22
-5
0
-7
-8
-7
-10
-18
-9
-18
-6
-13
-15
-7
-7
-15
2
-19
-5
1
-11
-4
-15
-8
-13
-7
-3
-13
-18
-17
-21
-5
-8
-18
-8
-6
-9
-15
-6
-6
-5
-10
-13
-21
-10
-6
-7
-17
-20
-7
-12
-3
-17
-12
-1
-16
-9
-9
-6
-7
-10
-12
-19
-2
-9
-17
-9
-9
-8
-11
2
-8
-9
-17
-3
-2
-5
-10
-7
-12
-6
-9
-23
-10
-15
5
-5
-12
0
-12
-2
-6
-7
-10
-5
-6
-9
-9
-2
-8
-7
-19
-13
-8
-9
-5
-1
-22
-10
-15
0
-7
-12
-10
-15
-7
-6
-16
-12
-8
-7
0
-4
-7
-3
-20
0
-8
-4
-19
-9
-10
-6
-15
-14
-12
-10
-7
-10
-6
-7
-11
-8
-9
-12
-3
-12
-16
-7
-13
-8
-17
2
-10
-5
-1
-8
-10
-8
-13
-7
-30
-7
-12
-5
-4
-10
-3
-6
-1
-9
-13
0
-3
-11
-3
0
-6
-13
-11
-2
-12
-4
0
-21
-10
-13
0
-5
-6
-1
-10
-7
-11
-9
-2
-11
0
-13
-4
-10
1
-21
-11
-18
-11
-6
-10
-6
-7
0
-10
-7
-11
1
-9
-10
-5
-9
-4
-10
-1
-11
-8
-2
-3
-5
1
0
-9
-11
4
-6
-7
-8
0
-7
-10
-7
-12
1
-2
-10
-9
-6
-15
-7
-14
3
-5
-1
-9
-3
-7
-3
-7
-11
-9
-3
-8
-1
0
3
-4
-13
-16
-10
-15
-2
0
-3
-1
-3
-3
-8
-6
-12
-5
1
-15
0
-6
-6
-1
-13
-11
-6
-6
1
-2
-13
1
1
2
-6
0
-14
-7
-16
0
4
5
-1
-2
0
-11
-5
-11
-21
-8
4
0
1
-9
-4
2
1
-1
-5
-21
-18
-5
-5
-11
-9
-15
4
-1
-15
2
-7
-3
0
3
-4
-2
-11
-1
-7
-8
-5
-13
2
-12
2
-6
-5
-13
-5
-12
-2
3
-8
-10
-9
0
-1
5
1
-5
-8
-6
-4
5
5
-14
-5
-10
9
15
-6
-11
-11
-10
3
0
7
-22
-2
-1
1
-3
7
-13
-8
-6
-6
-2
-6
4
-14
-12
6
1
3
-13
-1
0
-4
3
4
-8
-8
-9
3
9
-7
6
0
-11
0
-2
-10
1
-8
1
-6
-3
8
-9
1
-1
-7
-1
0
-2
-4
9
0
1
10
-5
-3
-12
2
-5
-4
2
7
-1
15
-2
-17
21
11
0
-3
14
-3
-13
11
-8
-9
-2
28
-3
16
16
4
-3
18
22
23
-6
-2
1
-3
28
7
10
18
15
-4
32
4
29
33
54
28
16
45
-1
65
40
63
2
37
18
32
-12
23
55
40
69
-26
57
26
34
68
50
72
27
60
67
57
49
58
56
46
66
15
-3
52
51
57
40
67
44
66
66
66
51
54
1
30
46
60
66
66
58
27
54
47
44
33
52
69
1
-4
45
16
66
9
-6
3
43
34
-6
57
39
0
26
0
0
35
-1
14
61
57
60
28
0
-13
-7
63
-8
22
48
42
41
19
72
-2
66
51
11
56
29
59
-7
69
72
48
50
55
31
18
45
21
29
66
25
32
57
63
66
69
54
10
51
36
-1
65
69
51
60
-6
45
66
66
54
69
63
69
-2
69
48
4
72
37
48
57
66
29
69
60
63
54
51
-11
66
43
31
17
33
66
69
66
49
72
60
39
69
54
72
68
72
72
54
60
66
11
69
63
72
72
58
72
72
63
15
66
19
45
72
60
63
66
72
21
51
51
52
29
46
42
69
51
69
72
40
69
51
54
60
63
68
66
72
63
63
51
57
9
60
72
72
66
33
54
69
66
69
42
72
63
42
60
62
60
72
60
45
63
0
46
72
0
66
57
51
72
69
48
72
-2
63
51
66
-18
72
51
72
30
72
63
31
63
69
72
63
66
45
-1
45
33
64
66
66
57
72
39
63
10
63
12
63
57
51
54
58
58
30
42
19
27
43
6
48
69
69
69
57
18
69
72
0
66
15
72
66
48
-2
66
4
54
12
72
0
42
3
60
51
60
0
72
60
69
66
42
48
0
72
57
18
69
66
66
18
57
